Subject,Channel,Band,Correlation,P_Value
26,T8,Theta,0.044259,0.453550
26,FC6,Theta,0.100875,0.086384
26,FC2,Theta,0.031662,0.590625
26,F4,Theta,0.130021,0.026827
26,F8,Theta,-0.001677,0.977317
26,Fp2,Theta,0.039612,0.506885
26,AF7,Theta,0.055102,0.354862
26,AFz,Theta,0.167023,0.004145
26,F1,Theta,0.123229,0.036278
26,F5,Theta,0.129387,0.028131
26,FT7,Theta,0.072194,0.221922
26,FC3,Theta,0.143106,0.014385
26,C1,Theta,0.089616,0.125890
26,C5,Theta,-0.008393,0.886254
26,TP7,Theta,0.006725,0.908749
26,P1,Theta,0.149359,0.010734
26,P5,Theta,0.201942,0.000517
26,PO7,Theta,0.234507,0.000050
26,PO3,Theta,0.163799,0.004942
26,POz,Theta,0.116434,0.046449
26,PO4,Theta,0.145661,0.012561
26,PO8,Theta,0.123001,0.035341
26,P6,Theta,0.064005,0.274824
26,P2,Theta,0.134956,0.021290
26,CPz,Theta,0.122962,0.035399
26,TP8,Theta,0.064085,0.275050
26,C6,Theta,0.043345,0.459832
26,C2,Theta,0.052095,0.374263
26,FC4,Theta,0.128821,0.027734
26,FT8,Theta,0.077150,0.190937
26,F6,Theta,0.156071,0.007440
26,AF8,Theta,0.016694,0.779775
26,F2,Theta,0.041178,0.482592
27,Fp1,Theta,-0.062940,0.319660
27,Fz,Theta,-0.088646,0.160624
27,F3,Theta,-0.025256,0.690480
27,F7,Theta,-0.010145,0.872932
27,FC5,Theta,-0.046699,0.463203
27,FC1,Theta,-0.033660,0.594846
27,C3,Theta,0.071386,0.261767
27,T7,Theta,-0.040131,0.525988
27,CP5,Theta,0.038687,0.540996
27,CP1,Theta,0.014750,0.816857
27,Pz,Theta,0.050618,0.424611
27,P3,Theta,0.022889,0.718203
27,P7,Theta,-0.057221,0.365690
27,O1,Theta,-0.112034,0.075859
27,Oz,Theta,-0.061023,0.336594
27,O2,Theta,-0.069866,0.269189
27,P4,Theta,-0.032988,0.602954
27,P8,Theta,-0.030260,0.632586
27,CP6,Theta,-0.083691,0.187187
27,CP2,Theta,-0.010241,0.872006
27,Cz,Theta,0.081679,0.196245
27,C4,Theta,0.054147,0.393954
27,T8,Theta,-0.001678,0.978899
27,FC6,Theta,0.057277,0.369089
27,FC2,Theta,-0.066692,0.291605
27,F4,Theta,-0.001946,0.975484
27,F8,Theta,0.015239,0.810894
27,Fp2,Theta,0.000386,0.995162
27,AF7,Theta,-0.076225,0.229778
27,AFz,Theta,-0.051167,0.418662
27,F1,Theta,-0.040112,0.526177
27,F5,Theta,-0.023853,0.708559
27,FT7,Theta,-0.004601,0.942066
27,FC3,Theta,-0.054623,0.387888
27,C1,Theta,0.044765,0.479286
27,C5,Theta,0.001203,0.984835
27,TP7,Theta,0.070685,0.263606
27,P1,Theta,0.074938,0.237763
27,P5,Theta,-0.031268,0.621295
27,PO7,Theta,-0.063703,0.313815
27,PO3,Theta,0.012918,0.838628
27,POz,Theta,0.005003,0.937138
27,PO4,Theta,-0.100192,0.114792
27,PO8,Theta,-0.024926,0.693740
27,P6,Theta,-0.056923,0.370117
27,P2,Theta,-0.142366,0.023804
27,CPz,Theta,-0.085261,0.178144
27,TP8,Theta,-0.036645,0.563360
27,C6,Theta,-0.075279,0.235626
27,C2,Theta,0.005150,0.935299
27,FC4,Theta,-0.021081,0.739616
27,FT8,Theta,0.028258,0.656575
27,F6,Theta,0.051724,0.417380
27,AF8,Theta,0.130316,0.041547
27,F2,Theta,-0.046438,0.463002
28,Fp1,Theta,0.115658,0.181608
28,Fz,Theta,0.042562,0.624028
28,F3,Theta,0.035404,0.683523
28,F7,Theta,-0.042120,0.628938
28,FC5,Theta,-0.239344,0.005349
28,FC1,Theta,0.066033,0.448421
28,C3,Theta,-0.142917,0.100780
28,T7,Theta,-0.055522,0.525588
28,CP5,Theta,-0.009125,0.917294
28,CP1,Theta,0.009133,0.916588
28,Pz,Theta,0.039467,0.649487
28,P3,Theta,0.097663,0.261599
28,P7,Theta,0.105951,0.221314
28,O1,Theta,0.111307,0.198706
28,Oz,Theta,0.112084,0.195571
28,O2,Theta,0.043073,0.619864
28,P4,Theta,0.090455,0.296782
28,P8,Theta,0.095063,0.276401
28,CP6,Theta,-0.094765,0.279767
28,CP2,Theta,-0.025288,0.771786
28,Cz,Theta,0.003464,0.968196
28,C4,Theta,0.124445,0.150412
28,T8,Theta,0.011640,0.895023
28,FC6,Theta,-0.010237,0.907616
28,FC2,Theta,0.039374,0.650256
28,F4,Theta,0.156497,0.072038
28,F8,Theta,0.132852,0.124524
28,Fp2,Theta,0.043266,0.618295
28,AF7,Theta,-0.047675,0.582941
28,AFz,Theta,0.048225,0.580029
28,F1,Theta,0.173519,0.044151
28,F5,Theta,-0.171018,0.048188
28,FT7,Theta,-0.006284,0.942554
28,FC3,Theta,-0.031195,0.720484
28,C1,Theta,-0.079323,0.362259
28,C5,Theta,-0.194538,0.024297
28,TP7,Theta,0.020217,0.817335
28,P1,Theta,0.090121,0.300406
28,P5,Theta,0.077214,0.373394
28,PO7,Theta,0.039512,0.649113
28,PO3,Theta,0.109774,0.205003
28,POz,Theta,0.107966,0.212603
28,PO4,Theta,0.003378,0.968978
28,PO8,Theta,0.160601,0.062777
28,P6,Theta,0.067572,0.437888
28,P2,Theta,0.082155,0.349019
28,CPz,Theta,0.024258,0.780031
28,TP8,Theta,-0.042737,0.623914
28,C6,Theta,-0.143559,0.104575
28,C2,Theta,0.067274,0.438183
28,FC4,Theta,0.125135,0.148148
28,FT8,Theta,-0.068164,0.433877
28,F6,Theta,0.158888,0.067744
28,AF8,Theta,0.078919,0.370248
28,F2,Theta,0.150473,0.081505
29,Fp1,Theta,0.034261,0.572993
29,Fz,Theta,0.061212,0.300549
29,F3,Theta,0.031737,0.594951
29,F7,Theta,-0.068236,0.260314
29,FC5,Theta,-0.066935,0.263445
29,FC1,Theta,0.014330,0.808993
29,C3,Theta,0.016639,0.780107
29,T7,Theta,-0.110293,0.061580
29,CP5,Theta,0.031653,0.595271
29,CP1,Theta,0.048062,0.420580
29,Pz,Theta,-0.004748,0.936737
29,P3,Theta,-0.007496,0.900623
29,P7,Theta,0.030108,0.616544
29,O1,Theta,0.014150,0.813646
29,Oz,Theta,0.016259,0.786114
29,O2,Theta,-0.014576,0.807125
29,P4,Theta,0.110210,0.061325
29,P8,Theta,-0.039228,0.508766
29,CP6,Theta,0.023495,0.692360
29,CP2,Theta,0.061068,0.305959
29,Cz,Theta,0.004509,0.939376
29,C4,Theta,-0.053493,0.367411
29,T8,Theta,-0.014111,0.811866
29,FC6,Theta,-0.092276,0.121438
29,FC2,Theta,0.102808,0.082089
29,F4,Theta,0.085021,0.154450
29,F8,Theta,0.091911,0.127698
29,Fp2,Theta,0.122170,0.045294
29,AF7,Theta,-0.000864,0.988837
29,AFz,Theta,0.052312,0.378102
29,F1,Theta,0.022967,0.698435
29,F5,Theta,-0.042636,0.478150
29,FT7,Theta,-0.018633,0.754550
29,FC3,Theta,-0.000253,0.996622
29,C1,Theta,0.038241,0.519497
29,C5,Theta,-0.084575,0.156634
29,TP7,Theta,-0.031883,0.593261
29,P1,Theta,0.000222,0.997029
29,P5,Theta,0.015715,0.793111
29,PO7,Theta,-0.050661,0.398407
29,PO3,Theta,0.021558,0.719954
29,POz,Theta,-0.065871,0.270264
29,PO4,Theta,0.096518,0.102722
29,PO8,Theta,-0.047775,0.420075
29,P6,Theta,0.043451,0.463416
29,P2,Theta,0.073096,0.219429
29,CPz,Theta,0.012541,0.833627
29,TP8,Theta,-0.013247,0.824415
29,C6,Theta,-0.027555,0.645567
29,C2,Theta,0.024480,0.680692
29,FC4,Theta,0.040157,0.500293
29,FT8,Theta,-0.021487,0.718441
29,F6,Theta,0.132112,0.029080
29,AF8,Theta,0.073936,0.230316
29,F2,Theta,0.151414,0.010341
30,Fp1,Theta,0.096613,0.098253
30,Fz,Theta,-0.100498,0.083281
30,F3,Theta,-0.006051,0.917719
30,F7,Theta,0.064299,0.270975
30,FC5,Theta,0.099379,0.089504
30,FC1,Theta,-0.123576,0.032969
30,C3,Theta,-0.019756,0.734123
30,T7,Theta,0.084170,0.150674
30,CP5,Theta,0.048117,0.407095
30,CP1,Theta,0.045383,0.437413
30,Pz,Theta,0.145392,0.012727
30,P3,Theta,0.075070,0.199316
30,P7,Theta,0.021469,0.712523
30,O1,Theta,0.067701,0.251281
30,Oz,Theta,0.029710,0.612508
30,O2,Theta,0.003607,0.951234
30,P4,Theta,0.132688,0.022413
30,P8,Theta,0.014280,0.807046
30,CP6,Theta,-0.025203,0.666923
30,CP2,Theta,0.101518,0.083848
30,Cz,Theta,-0.006453,0.911817
30,C4,Theta,0.003436,0.953224
30,T8,Theta,0.045258,0.442618
30,FC6,Theta,0.063324,0.279143
30,FC2,Theta,-0.030311,0.601632
30,F4,Theta,-0.023807,0.682315
30,F8,Theta,0.131029,0.026977
30,Fp2,Theta,0.022736,0.697348
30,AF7,Theta,0.092283,0.113112
30,AFz,Theta,-0.069354,0.235803
30,F1,Theta,-0.066269,0.254108
30,F5,Theta,0.126228,0.031055
30,FT7,Theta,0.069695,0.238380
30,FC3,Theta,0.067812,0.246411
30,C1,Theta,-0.038410,0.511086
30,C5,Theta,0.182422,0.001594
30,TP7,Theta,0.001379,0.981123
30,P1,Theta,0.070907,0.226250
30,P5,Theta,0.004612,0.936807
30,PO7,Theta,0.051024,0.383364
30,PO3,Theta,0.051412,0.381391
30,POz,Theta,0.139886,0.016389
30,PO4,Theta,0.026887,0.647835
30,PO8,Theta,0.076627,0.189369
30,P6,Theta,0.050495,0.385892
30,P2,Theta,0.111592,0.057254
30,CPz,Theta,0.052734,0.367602
30,TP8,Theta,0.002898,0.960674
30,C6,Theta,-0.061223,0.294612
30,C2,Theta,-0.068982,0.235140
30,FC4,Theta,-0.061583,0.288499
30,FT8,Theta,0.088737,0.129004
30,F6,Theta,0.100387,0.085208
30,AF8,Theta,0.045239,0.443602
30,F2,Theta,-0.073655,0.204846
31,Fp1,Theta,0.045754,0.454872
31,Fz,Theta,0.002802,0.962508
31,F3,Theta,0.075376,0.226693
31,F7,Theta,0.045557,0.465391
31,FC5,Theta,0.050047,0.418935
31,FC1,Theta,0.029734,0.620927
31,C3,Theta,0.155334,0.009884
31,T7,Theta,0.036777,0.549625
31,CP5,Theta,0.043643,0.465404
31,CP1,Theta,0.056671,0.341304
31,Pz,Theta,0.077704,0.194041
31,P3,Theta,0.048825,0.412402
31,P7,Theta,0.004694,0.937678
31,O1,Theta,0.013716,0.821513
31,Oz,Theta,0.095465,0.110309
31,O2,Theta,0.053176,0.378842
31,P4,Theta,-0.008324,0.889712
31,P8,Theta,0.039351,0.506692
31,CP6,Theta,0.152883,0.012380
31,CP2,Theta,-0.023470,0.693698
31,Cz,Theta,-0.073804,0.216623
31,C4,Theta,0.021765,0.716403
31,T8,Theta,0.031452,0.604198
31,FC6,Theta,0.076012,0.228283
31,FC2,Theta,0.057400,0.335977
31,F4,Theta,0.096426,0.118772
31,F8,Theta,0.039709,0.525447
31,Fp2,Theta,0.007801,0.899809
31,AF7,Theta,-0.014768,0.811947
31,AFz,Theta,0.038552,0.527420
31,F1,Theta,0.050901,0.410141
31,F5,Theta,0.052339,0.402495
31,FT7,Theta,-0.045693,0.451277
31,FC3,Theta,0.074634,0.215614
31,C1,Theta,0.006671,0.911829
31,C5,Theta,-0.011273,0.853181
31,TP7,Theta,-0.035772,0.551115
31,P1,Theta,0.102818,0.084240
31,P5,Theta,0.042356,0.476328
31,PO7,Theta,-0.006019,0.920855
31,PO3,Theta,0.055293,0.357506
31,POz,Theta,0.112918,0.059612
31,PO4,Theta,0.070891,0.233687
31,PO8,Theta,0.042159,0.480727
31,P6,Theta,-0.007008,0.906900
31,P2,Theta,0.002285,0.969685
31,CPz,Theta,0.032203,0.588894
31,TP8,Theta,0.001792,0.976145
31,C6,Theta,0.125280,0.037520
31,C2,Theta,-0.088884,0.133732
31,FC4,Theta,0.119983,0.049749
31,FT8,Theta,0.056948,0.359481
31,F6,Theta,0.098228,0.114797
31,AF8,Theta,0.016859,0.786731
31,F2,Theta,0.051022,0.392504
32,Fp1,Theta,0.033828,0.566143
32,Fz,Theta,0.089570,0.124791
32,F3,Theta,0.039396,0.503236
32,F7,Theta,0.095645,0.105884
32,FC5,Theta,0.022693,0.698876
32,FC1,Theta,0.049476,0.396363
32,C3,Theta,-0.017590,0.763527
32,T7,Theta,0.085996,0.141299
32,CP5,Theta,0.151051,0.009248
32,CP1,Theta,0.079209,0.177066
32,Pz,Theta,0.093382,0.110080
32,P3,Theta,0.046499,0.425428
32,P7,Theta,0.075627,0.194464
32,O1,Theta,0.048724,0.404392
32,Oz,Theta,0.041636,0.475466
32,O2,Theta,-0.007086,0.903374
32,P4,Theta,0.118013,0.042824
32,P8,Theta,0.075223,0.199943
32,CP6,Theta,-0.003445,0.953012
32,CP2,Theta,-0.015055,0.797816
32,Cz,Theta,0.127777,0.027944
32,C4,Theta,0.103216,0.077232
32,T8,Theta,-0.069999,0.229871
32,FC6,Theta,0.081039,0.165054
32,FC2,Theta,0.112038,0.054169
32,F4,Theta,0.132587,0.023455
32,F8,Theta,-0.048074,0.416353
32,Fp2,Theta,0.046746,0.429361
32,AF7,Theta,0.007082,0.904589
32,AFz,Theta,0.114995,0.050028
32,F1,Theta,0.101593,0.081505
32,F5,Theta,0.087809,0.137130
32,FT7,Theta,-0.094883,0.109332
32,FC3,Theta,-0.004945,0.932599
32,C1,Theta,0.044059,0.450143
32,C5,Theta,0.012315,0.834026
32,TP7,Theta,0.093896,0.106925
32,P1,Theta,0.050907,0.385267
32,P5,Theta,0.054841,0.347096
32,PO7,Theta,0.057408,0.324959
32,PO3,Theta,0.095543,0.100884
32,POz,Theta,0.119993,0.039771
32,PO4,Theta,0.124237,0.032623
32,PO8,Theta,0.120110,0.038905
32,P6,Theta,-0.026212,0.654433
32,P2,Theta,0.058522,0.318968
32,CPz,Theta,0.104034,0.076419
32,TP8,Theta,-0.005614,0.923896
32,C6,Theta,0.044849,0.443612
32,C2,Theta,0.110211,0.058670
32,FC4,Theta,0.108818,0.062854
32,FT8,Theta,-0.027896,0.636741
32,F6,Theta,0.061149,0.298520
32,AF8,Theta,-0.011607,0.845052
32,F2,Theta,0.123977,0.033594
33,Fp1,Theta,0.040148,0.495113
33,Fz,Theta,0.036786,0.527016
33,F3,Theta,0.014780,0.800424
33,F7,Theta,0.046529,0.427500
33,FC5,Theta,0.006227,0.915481
33,FC1,Theta,0.017616,0.762405
33,C3,Theta,-0.099815,0.086474
33,T7,Theta,-0.118619,0.041069
33,CP5,Theta,-0.072764,0.213505
33,CP1,Theta,-0.004039,0.944832
33,Pz,Theta,0.063241,0.275689
33,P3,Theta,0.059806,0.302662
33,P7,Theta,-0.023205,0.690920
33,O1,Theta,0.058737,0.317185
33,Oz,Theta,0.100238,0.087299
33,O2,Theta,0.114497,0.049844
33,P4,Theta,0.005412,0.925871
33,P8,Theta,0.083236,0.154564
33,CP6,Theta,-0.022861,0.695279
33,CP2,Theta,0.041455,0.477395
33,Cz,Theta,0.004701,0.935488
33,C4,Theta,0.012986,0.823052
33,T8,Theta,-0.040445,0.489685
33,FC6,Theta,-0.123481,0.034626
33,FC2,Theta,0.065391,0.261280
33,F4,Theta,-0.045886,0.430778
33,F8,Theta,-0.058293,0.320027
33,Fp2,Theta,0.097483,0.100510
33,AF7,Theta,0.035057,0.551417
33,AFz,Theta,-0.006476,0.911952
33,F1,Theta,0.026980,0.646128
33,F5,Theta,0.066416,0.257109
33,FT7,Theta,-0.014294,0.806542
33,FC3,Theta,-0.005892,0.920557
33,C1,Theta,-0.010058,0.862726
33,C5,Theta,-0.022798,0.695092
33,TP7,Theta,-0.084940,0.143529
33,P1,Theta,0.035636,0.540019
33,P5,Theta,0.035279,0.544775
33,PO7,Theta,0.093610,0.108605
33,PO3,Theta,0.075461,0.194686
33,POz,Theta,0.102269,0.077460
33,PO4,Theta,0.057772,0.321898
33,PO8,Theta,0.122570,0.034432
33,P6,Theta,0.029033,0.619444
33,P2,Theta,0.050397,0.386809
33,CPz,Theta,-0.016545,0.776453
33,TP8,Theta,0.013423,0.817806
33,C6,Theta,-0.109332,0.058989
33,C2,Theta,0.062391,0.283022
33,FC4,Theta,-0.056642,0.329827
33,FT8,Theta,-0.066714,0.254978
33,F6,Theta,-0.079858,0.179597
33,AF8,Theta,-0.005322,0.928850
33,F2,Theta,-0.010710,0.853679
34,Fp1,Theta,0.125932,0.032348
34,Fz,Theta,0.085226,0.144909
34,F3,Theta,0.105497,0.071857
34,F7,Theta,-0.020218,0.733065
34,FC5,Theta,0.024477,0.678607
34,FC1,Theta,-0.030502,0.602447
34,C3,Theta,-0.011072,0.850574
34,T7,Theta,-0.030932,0.599858
34,CP5,Theta,0.104903,0.073979
34,CP1,Theta,0.123500,0.034598
34,Pz,Theta,0.091908,0.120952
34,P3,Theta,0.161064,0.005807
34,P7,Theta,-0.059358,0.312922
34,O1,Theta,0.119996,0.040800
34,Oz,Theta,0.072354,0.216109
34,O2,Theta,0.092726,0.114477
34,P4,Theta,0.106314,0.073645
34,P8,Theta,0.042145,0.480085
34,CP6,Theta,-0.067540,0.254073
34,CP2,Theta,0.033090,0.573318
34,Cz,Theta,0.120867,0.039009
34,C4,Theta,-0.034110,0.560878
34,T8,Theta,-0.014823,0.801202
34,FC6,Theta,0.149302,0.011041
34,FC2,Theta,0.038615,0.510276
34,F4,Theta,0.226361,0.000104
34,F8,Theta,0.079215,0.177784
34,Fp2,Theta,0.035132,0.549191
34,AF7,Theta,0.126400,0.032004
34,AFz,Theta,0.168372,0.003847
34,F1,Theta,0.077748,0.184458
34,F5,Theta,0.059532,0.314037
34,FT7,Theta,0.023842,0.685979
34,FC3,Theta,-0.047582,0.418711
34,C1,Theta,0.052521,0.370369
34,C5,Theta,0.000596,0.991980
34,TP7,Theta,-0.015864,0.787207
34,P1,Theta,0.126584,0.031161
34,P5,Theta,-0.037586,0.521619
34,PO7,Theta,0.039096,0.506494
34,PO3,Theta,0.119673,0.041349
34,POz,Theta,0.048268,0.412845
34,PO4,Theta,0.048129,0.412576
34,PO8,Theta,0.090257,0.125809
34,P6,Theta,0.038131,0.521437
34,P2,Theta,0.147347,0.012151
34,CPz,Theta,0.113238,0.052429
34,TP8,Theta,-0.016552,0.777843
34,C6,Theta,0.062196,0.290312
34,C2,Theta,-0.006436,0.912500
34,FC4,Theta,0.035443,0.547736
34,FT8,Theta,0.036625,0.531628
34,F6,Theta,0.188744,0.001216
34,AF8,Theta,0.049022,0.407209
34,F2,Theta,0.069487,0.234910
35,Fp1,Theta,-0.093271,0.132120
35,Fz,Theta,0.037829,0.529176
35,F3,Theta,-0.037044,0.544461
35,F7,Theta,-0.014962,0.805263
35,FC5,Theta,-0.010637,0.862656
35,FC1,Theta,0.070599,0.241540
35,C3,Theta,-0.038735,0.520108
35,T7,Theta,-0.001940,0.974499
35,CP5,Theta,-0.010622,0.860300
35,CP1,Theta,0.006371,0.915940
35,Pz,Theta,-0.041838,0.486432
35,P3,Theta,0.075464,0.209715
35,P7,Theta,0.006551,0.914674
35,O1,Theta,0.066819,0.270360
35,Oz,Theta,0.097393,0.106417
35,O2,Theta,-0.016876,0.780165
35,P4,Theta,-0.031538,0.602545
35,P8,Theta,0.015757,0.795503
35,CP6,Theta,-0.020919,0.727452
35,CP2,Theta,0.045750,0.449044
35,Cz,Theta,0.039516,0.510966
35,C4,Theta,0.144053,0.016431
35,T8,Theta,0.037619,0.532965
35,FC6,Theta,-0.016115,0.795551
35,FC2,Theta,0.078972,0.189233
35,F4,Theta,0.003829,0.949878
35,F8,Theta,0.022782,0.714117
35,Fp2,Theta,-0.202569,0.001644
35,AF7,Theta,-0.010513,0.863219
35,AFz,Theta,0.028004,0.642606
35,F1,Theta,0.041201,0.493094
35,F5,Theta,-0.072678,0.233943
35,FT7,Theta,0.002438,0.968490
35,FC3,Theta,0.053383,0.376984
35,C1,Theta,0.030399,0.613775
35,C5,Theta,-0.057216,0.348089
35,TP7,Theta,0.000356,0.995298
35,P1,Theta,0.035177,0.557756
35,P5,Theta,0.025053,0.678038
35,PO7,Theta,0.068450,0.260578
35,PO3,Theta,0.223842,0.000209
35,POz,Theta,0.121192,0.042731
35,PO4,Theta,0.005365,0.929039
35,PO8,Theta,-0.051987,0.387015
35,P6,Theta,0.010428,0.862334
35,P2,Theta,-0.026264,0.663403
35,CPz,Theta,-0.015971,0.790192
35,TP8,Theta,-0.024017,0.689587
35,C6,Theta,0.089353,0.140877
35,C2,Theta,0.099771,0.097489
35,FC4,Theta,0.082956,0.175727
35,FT8,Theta,-0.019233,0.750854
35,F6,Theta,-0.023862,0.705076
35,AF8,Theta,-0.149844,0.021573
35,F2,Theta,0.091672,0.128696
36,Fp1,Theta,0.086610,0.164610
36,Fz,Theta,0.149342,0.015156
36,F3,Theta,0.058153,0.350321
36,F7,Theta,-0.061685,0.333332
36,FC5,Theta,0.075201,0.234230
36,FC1,Theta,0.109198,0.075976
36,C3,Theta,0.198216,0.001287
36,T7,Theta,0.046574,0.458127
36,CP5,Theta,0.149736,0.014887
36,CP1,Theta,0.058187,0.350044
36,Pz,Theta,-0.107943,0.085382
36,P3,Theta,0.004827,0.938377
36,P7,Theta,0.063068,0.307305
36,O1,Theta,0.022638,0.714800
36,Oz,Theta,-0.013061,0.832711
36,O2,Theta,0.008389,0.893537
36,P4,Theta,-0.039651,0.522032
36,P8,Theta,0.105233,0.090388
36,CP6,Theta,0.121397,0.048363
36,CP2,Theta,-0.096376,0.121109
36,Cz,Theta,0.023233,0.708172
36,C4,Theta,0.155899,0.011509
36,T8,Theta,0.126524,0.040331
36,FC6,Theta,0.070413,0.267373
36,FC2,Theta,0.131645,0.032505
36,F4,Theta,0.176371,0.004815
36,F8,Theta,0.121551,0.050704
36,Fp2,Theta,0.128992,0.038028
36,AF7,Theta,-0.002552,0.968046
36,AFz,Theta,0.135746,0.027134
36,F1,Theta,0.126761,0.039199
36,F5,Theta,0.024888,0.693609
36,FT7,Theta,-0.041559,0.511356
36,FC3,Theta,0.074622,0.230482
36,C1,Theta,0.086588,0.163081
36,C5,Theta,0.005068,0.935303
36,TP7,Theta,0.071252,0.248629
36,P1,Theta,-0.038110,0.540694
36,P5,Theta,0.123235,0.045865
36,PO7,Theta,0.048769,0.430048
36,PO3,Theta,-0.021526,0.729750
36,POz,Theta,0.020297,0.745102
36,PO4,Theta,0.016480,0.792207
36,PO8,Theta,0.080809,0.193132
36,P6,Theta,0.017932,0.774376
36,P2,Theta,-0.115236,0.064061
36,CPz,Theta,-0.055636,0.370678
36,TP8,Theta,0.109836,0.075945
36,C6,Theta,0.006149,0.920942
36,C2,Theta,0.056550,0.365652
36,FC4,Theta,0.180195,0.004417
36,FT8,Theta,0.129176,0.037011
36,F6,Theta,0.094009,0.139073
36,AF8,Theta,0.130888,0.035264
36,F2,Theta,0.173617,0.004668
