Subject,Channel,Band,Correlation,P_Value
3,F3,Alpha,0.14841294466215857,0.010565100606655433
3,F7,Alpha,0.13845908879181712,0.017146441603599592
3,FC5,Alpha,0.1350659891685763,0.020093754958556198
3,FC1,Alpha,0.05464050024568518,0.3488649917028305
3,C3,Alpha,0.10543494896338641,0.07008700080528353
3,T7,Alpha,-0.01212976620844008,0.8353749568868306
3,CP5,Alpha,-0.01464529208697156,0.8018802393375524
3,CP1,Alpha,0.06519504864393665,0.26352344482697593
3,Pz,Alpha,0.2110715884161697,0.0002548498359572182
3,P3,Alpha,0.11407899324279652,0.04990348851832702
3,P7,Alpha,0.05150402909490182,0.3772656247763211
3,O1,Alpha,0.10175327064731457,0.08050539054296255
3,Oz,Alpha,0.122333745787434,0.0354036152373507
3,O2,Alpha,0.12564470892538804,0.030687773351286612
3,P4,Alpha,0.23229541929217168,5.460639671706969e-05
3,P8,Alpha,-0.04574914128626895,0.4329354959183881
3,CP6,Alpha,0.040965502518067756,0.4826106869777468
3,CP2,Alpha,-0.0024031451748157506,0.967160057378767
3,Cz,Alpha,0.03230637014707417,0.5798440302035479
3,C4,Alpha,0.12410211095210281,0.03281358393128725
3,T8,Alpha,-0.0408730420888243,0.4836002500762754
3,FC6,Alpha,0.10451561972156641,0.07257937964681657
3,FC2,Alpha,0.052724805979780104,0.36604706924176744
3,F4,Alpha,0.12467690716891626,0.03200725015966504
3,F8,Alpha,0.14260532080431607,0.014062742113612253
3,Fp2,Alpha,0.10660140795904745,0.06702567376410891
3,AF7,Alpha,0.13784465380112737,0.01765034807659074
3,AFz,Alpha,0.1367989837740039,0.018537636917594188
3,F1,Alpha,0.1457385684218348,0.012066684809590477
3,F5,Alpha,0.15346203301842545,0.008174562970145731
3,FT7,Alpha,0.07426965684065785,0.20261476434718312
3,FC3,Alpha,0.10243857963817278,0.078476589203539
3,C1,Alpha,0.03437688587580039,0.5557848340051166
3,C5,Alpha,0.07487057034029238,0.19897572939961738
3,TP7,Alpha,-0.02716400773399099,0.6416051369645812
3,P1,Alpha,0.23367789161994895,4.913979832314674e-05
3,P5,Alpha,0.10286414450382166,0.07723771148435508
3,PO7,Alpha,0.1364580481819423,0.018835208733149318
3,PO3,Alpha,0.14521473466122156,0.012381917507572369
3,POz,Alpha,0.22397948430729966,0.00010162605159449706
3,PO4,Alpha,0.123652336639222,0.033456543457709736
3,PO8,Alpha,-0.0691525493795511,0.23557024712845578
3,P6,Alpha,0.1072332531279238,0.06541369224118534
3,P2,Alpha,0.19362460270934825,0.0008113434267886546
3,CPz,Alpha,0.07807294658645106,0.18038197269117548
3,TP8,Alpha,-0.06035010450717873,0.3007376948568756
3,C6,Alpha,0.06363240220629225,0.2751640837434159
3,C2,Alpha,0.06406127615011366,0.2719350502800186
3,FC4,Alpha,0.12680931012746705,0.02916184716664167
3,FT8,Alpha,0.14344331583223105,0.013502333995545157
3,F6,Alpha,0.1058901253509185,0.06887909434231063
3,AF8,Alpha,0.07167470578123024,0.2188834628924833
3,F2,Alpha,0.10538678308511998,0.07021582479948814
4,Fp1,Theta,-0.0076517667981074525,0.911392940886776
4,Fz,Theta,0.12951164356252043,0.05856171038814622
4,F3,Theta,-0.013398395010331207,0.845500662299266
4,F7,Theta,0.0676611097864288,0.32456070410156546
4,FC5,Theta,0.08810640308220964,0.1991997420931822
4,FC1,Theta,0.18549232883595435,0.006502911088708718
4,C3,Theta,0.04702869596280937,0.4937731754732798
4,T7,Theta,0.052509188986360346,0.4447649535573164
4,CP5,Theta,0.10219735058323762,0.13618044054411385
4,CP1,Theta,0.03036997722314729,0.6586525150188913
4,Pz,Theta,-0.04718715754179837,0.4923170066125565
4,P3,Theta,0.18113112124309955,0.007902481715693879
4,P7,Theta,0.10960232535250669,0.10987096257403038
4,O1,Theta,0.07987407529977861,0.24463750067943463
4,Oz,Theta,0.05506102576100642,0.42292097889319524
4,O2,Theta,0.04754589765572231,0.48902886194166884
4,P4,Theta,0.06387515732957003,0.35242791671153484
4,P8,Theta,0.09468375099588998,0.16755771985462525
4,CP6,Theta,0.16303054993032268,0.01698858103541232
4,CP2,Theta,0.019992299699262646,0.7712208963056885
4,Cz,Theta,0.024476115255665468,0.7218323571907155
4,C4,Theta,0.06711892246193797,0.3284617477529598
4,T8,Theta,0.08339327709026763,0.2244001091868742
4,FC6,Theta,-0.017195885903672496,0.8025105604225768
4,FC2,Theta,0.15501129367982733,0.023325232155913717
4,F4,Theta,0.04557056385901583,0.507279296854269
4,F8,Theta,-0.0770215077435033,0.2619493340760842
4,Fp2,Theta,-0.03260423822314915,0.6352920340410877
4,AF7,Theta,0.032671621688103135,0.6345929206566006
4,AFz,Theta,-0.019137527967901982,0.7807485227197569
4,F1,Theta,0.1177875445814998,0.08561797319880861
4,F5,Theta,-0.03685563572496782,0.5918369611544836
4,FT7,Theta,0.08923879267502535,0.1934635248772672
4,FC3,Theta,0.14611355670104306,0.03264542057759533
4,C1,Theta,0.09014098240024253,0.18898034568819655
4,C5,Theta,0.08354436826337434,0.22355867635121257
4,TP7,Theta,0.10700556626789129,0.11860101079209968
4,P1,Theta,0.0893897815502,0.19270787297369033
4,P5,Theta,0.18431810956703407,0.00685610293705366
4,PO7,Theta,0.15351513118946028,0.024709812275362675
4,PO3,Theta,0.08699766854433373,0.20493472689629313
4,POz,Theta,0.06778778649479451,0.32365359760723666
4,PO4,Theta,0.053284722754302905,0.4380596046490107
4,PO8,Theta,0.04637292622874563,0.4998235696923812
4,P6,Theta,0.09070001559097182,0.18624082359484392
4,P2,Theta,0.0009290183270044029,0.9892202915051892
4,CPz,Theta,-0.042356746933294095,0.537714108660469
4,TP8,Theta,0.11473255066484903,0.09411191096622992
4,C6,Theta,0.1354314057429219,0.047848341961691514
4,C2,Theta,0.07916189352538376,0.24888303390922015
4,FC4,Theta,0.057861183082427346,0.39968468323835216
4,FT8,Theta,0.018693920156954952,0.7857061652245984
4,F6,Theta,-0.08836343155159543,0.19788703872131722
4,AF8,Theta,-0.06200900970292787,0.36670118132999907
4,F2,Theta,0.10509699201516699,0.12535484427866828
4,Fp1,Alpha,0.18255740458462544,0.007417802010446833
4,Fz,Alpha,0.15417711134053594,0.02408871683227986
4,F3,Alpha,0.12865936751504697,0.06025577531759685
4,F7,Alpha,0.1332395713690022,0.05160693274074267
4,FC5,Alpha,0.10139776457338787,0.13928820300567724
4,FC1,Alpha,0.10761513705733608,0.11650469265898132
4,C3,Alpha,0.09304595844492519,0.17506203581331348
4,T7,Alpha,-0.03578249165347852,0.602677727735539
4,CP5,Alpha,0.1688926511219871,0.013360421497789583
4,CP1,Alpha,0.12798498730167543,0.06162464703330195
4,Pz,Alpha,0.11346536678322279,0.09782631569193224
4,P3,Alpha,0.23429605117081762,0.000549056271148914
